filename,words_sentences,blw,lable,predict
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (346).txt,17.0,14.2857142857,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (481).txt,8.16666666667,6.89655172414,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (218).txt,15.9444444444,14.7286821705,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (799).txt,30.9718309859,12.4,3,3.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (954).txt,32.4333333333,12.7982646421,3,3.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (309).txt,41.5925925926,12.5,3,3.0
data/ppVietnamese_by_catalog/Easy/gs/gs (33).txt,19.75,14.2857142857,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (602).txt,18.6428571429,15.7480314961,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (44).txt,14.9666666667,13.698630137,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (322).txt,15.04,11.4649681529,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (368).txt,21.2962962963,16.6666666667,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (916).txt,22.875,11.2171837709,3,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (111).txt,15.8823529412,13.9013452915,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (780).txt,24.4789915966,8.40064620355,3,2.0
data/ppVietnamese_by_catalog/Easy/gs/gs (86).txt,20.5151515152,19.3548387097,1,1.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (50).txt,16.7777777778,13.3333333333,2,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (747).txt,13.75,9.41176470588,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (521).txt,20.1379310345,17.1052631579,2,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (299).txt,6.90285714286,13.2173913043,3,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (423).txt,12.0266666667,15.3543307087,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (545).txt,9.34,17.4496644295,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (85).txt,41.3258426966,13.8576779026,3,3.0
data/ppVietnamese_by_catalog/Easy/gs/gs (57).txt,14.9162011173,17.1021377672,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (897).txt,27.4347826087,12.9224652087,3,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (74).txt,14.8666666667,12.9032258065,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (252).txt,10.4444444444,17.1717171717,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (48).txt,25.0,17.3913043478,2,1.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (84).txt,22.567251462,10.0763358779,3,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (278).txt,14.3076923077,7.22891566265,1,1.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (278).txt,20.8108108108,15.4385964912,2,1.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (5).txt,17.1666666667,13.6,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (306).txt,16.6,15.4471544715,2,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (661).txt,11.5263157895,8.69565217391,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (225).txt,19.2647058824,14.1129032258,2,1.0
data/ppVietnamese_by_catalog/Easy/ebe/ebe (29).txt,12.9523809524,12.6213592233,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (350).txt,16.25,11.8644067797,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (528).txt,12.4285714286,9.09090909091,1,1.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (233).txt,15.9487179487,13.9737991266,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (126).txt,22.3333333333,16.4383561644,2,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (292).txt,33.7580645161,13.2686084142,3,3.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (70).txt,9.04761904762,15.7142857143,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (145).txt,18.85,14.5833333333,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (34).txt,13.0,11.1111111111,1,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (310).txt,20.8205128205,11.7647058824,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (126).txt,23.3636363636,14.8760330579,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (727).txt,21.2,14.2857142857,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (227).txt,14.2,8.69565217391,1,1.0
data/ppVietnamese_by_catalog/Normal/GD_NLD_/GD_NLD_ (207).txt,17.7837837838,12.3456790123,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (43).txt,19.2,14.8648648649,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (189).txt,21.2127659574,12.582781457,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (443).txt,22.1428571429,13.1782945736,2,1.0
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (178).txt,17.6551724138,15.9090909091,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (460).txt,34.4833333333,11.3445378151,3,3.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (254).txt,22.0,13.5802469136,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (264).txt,14.1470588235,14.465408805,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (324).txt,7.75,16.6666666667,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (565).txt,30.625,10.3448275862,2,3.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (26).txt,15.8888888889,18.2130584192,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (7).txt,8.13636363636,8.53658536585,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (236).txt,16.0,5.71428571429,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (323).txt,19.28125,15.92039801,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (683).txt,44.131147541,11.1721611722,3,3.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (43).txt,10.4385964912,17.3469387755,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1019).txt,30.42,10.1408450704,3,3.0
data/ppVietnamese_by_catalog/Normal/AT_NLD_/AT_NLD_ (262).txt,7.72222222222,21.4285714286,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (403).txt,22.625,25.8823529412,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (52).txt,23.1666666667,12.7946127946,2,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (262).txt,37.4285714286,13.5501355014,3,3.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (143).txt,11.4827586207,14.2857142857,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (32).txt,8.11538461538,16.8421052632,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (287).txt,10.347826087,15.625,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (195).txt,14.7692307692,9.89010989011,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (924).txt,27.5081967213,13.4020618557,3,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (426).txt,21.8571428571,13.698630137,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (29).txt,13.6,18.5185185185,1,1.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (71).txt,16.5980392157,15.1702786378,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (92).txt,10.3333333333,14.2857142857,1,1.0
data/ppVietnamese_by_catalog/Easy/mnhp/mnhp (53).txt,10.7878787879,15.2542372881,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (218).txt,15.0769230769,10.582010582,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (353).txt,13.7142857143,6.89655172414,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (530).txt,17.1111111111,19.4805194805,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (632).txt,29.0,8.21917808219,2,3.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (223).txt,21.4166666667,8.27067669173,2,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (119).txt,29.4666666667,14.8936170213,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1044).txt,35.4461538462,10.0961538462,3,3.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (10).txt,15.9411764706,15.0,1,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (294).txt,20.9090909091,10.3896103896,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (30).txt,19.3461538462,14.0540540541,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (733).txt,15.5263157895,13.6882129278,2,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (271).txt,36.875862069,13.7931034483,3,3.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (281).txt,13.0769230769,14.2424242424,1,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (693).txt,14.5,19.2307692308,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (170).txt,19.3333333333,10.1449275362,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (645).txt,14.5714285714,14.8936170213,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (827).txt,15.5909090909,18.3673469388,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (85).txt,25.1875,20.1388888889,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (168).txt,28.7333333333,15.1260504202,2,2.0
data/ppVietnamese_by_catalog/Normal/GD_NLD_/GD_NLD_ (199).txt,20.6956521739,10.472972973,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (452).txt,23.9285714286,10.8066971081,3,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (876).txt,11.5333333333,16.7785234899,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (119).txt,18.125,14.6341463415,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (198).txt,22.7777777778,20.2127659574,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (642).txt,23.4,15.2542372881,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (594).txt,16.1704545455,13.7466307278,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (721).txt,33.1641791045,14.2114384749,3,3.0
data/ppVietnamese_by_catalog/Easy/ebe/ebe (4).txt,13.4418604651,18.0412371134,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (651).txt,14.25,9.67741935484,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (20).txt,16.6666666667,15.3846153846,1,1.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (285).txt,20.125,15.625,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (217).txt,26.3888888889,14.3258426966,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (45).txt,31.6739130435,12.1546961326,3,3.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (179).txt,7.73170731707,8.13008130081,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (128).txt,11.4210526316,11.6279069767,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (321).txt,26.4,22.9166666667,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (293).txt,6.57894736842,15.625,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (712).txt,11.8666666667,20.987654321,2,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (100).txt,51.1176470588,16.4794007491,3,3.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (540).txt,16.9,13.75,2,1.0
data/ppVietnamese_by_catalog/Normal/DL_TN_/DL_TN_ (272).txt,52.25,24.8175182482,2,3.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (556).txt,10.0,12.962962963,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (785).txt,22.8,13.3333333333,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (626).txt,19.3333333333,19.2307692308,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (860).txt,20.7666666667,9.96168582375,2,1.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (62).txt,16.5555555556,18.5185185185,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (488).txt,14.3636363636,15.671641791,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (58).txt,28.1764705882,11.5131578947,3,3.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (96).txt,20.7564102564,16.5413533835,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (311).txt,19.8260869565,8.46153846154,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (381).txt,19.880952381,14.8936170213,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (193).txt,14.9166666667,12.9032258065,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (884).txt,20.1428571429,11.4285714286,3,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (329).txt,20.6,14.4708423326,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (943).txt,32.5730337079,10.9874826147,3,3.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (279).txt,19.8333333333,14.2857142857,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (542).txt,22.8571428571,13.768115942,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (210).txt,10.4516129032,13.7254901961,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (91).txt,19.4375,10.4761904762,2,1.0
data/ppVietnamese_by_catalog/Easy/jk/jk (8).txt,12.5833333333,16.1616161616,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (237).txt,28.6666666667,11.3636363636,2,3.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (581).txt,33.0714285714,14.2378559464,3,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (35).txt,20.7272727273,15.4639175258,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (706).txt,13.3076923077,13.6363636364,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (189).txt,14.9655172414,12.4293785311,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (148).txt,13.5909090909,15.1515151515,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (628).txt,28.625,10.1123595506,2,3.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (766).txt,15.4375,12.7906976744,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (501).txt,14.2142857143,9.74025974026,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (143).txt,28.4,11.5288220551,3,3.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (569).txt,10.6818181818,12.7516778523,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (510).txt,5.9375,17.3076923077,2,1.0
data/ppVietnamese_by_catalog/Normal/T_TT_/T_TT_ (585).txt,22.3,7.40740740741,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (192).txt,27.7333333333,10.9615384615,3,3.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (136).txt,19.0899470899,10.3585657371,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (533).txt,40.2166666667,13.7030995106,3,3.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (86).txt,13.3,13.1578947368,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (201).txt,22.6666666667,21.7391304348,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (385).txt,22.7083333333,14.5945945946,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (763).txt,19.7142857143,15.2542372881,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (262).txt,13.0769230769,15.7894736842,1,1.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (189).txt,13.8072289157,12.2377622378,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (286).txt,22.5277777778,14.0151515152,2,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (99).txt,53.2941176471,15.6363636364,3,3.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (140).txt,15.6296296296,14.1935483871,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (246).txt,5.98113207547,19.6721311475,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (142).txt,25.3517241379,10.3825136612,3,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (176).txt,34.6923076923,11.4503816794,2,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (630).txt,13.3448275862,18.6170212766,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (39).txt,16.2272727273,16.7381974249,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (139).txt,25.375,10.1419878296,3,2.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (6).txt,23.425,13.7651821862,1,1.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (229).txt,28.5,19.8198198198,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (476).txt,18.9673913043,13.1188118812,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (22).txt,9.36363636364,22.4489795918,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (614).txt,19.9,15.3846153846,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (20).txt,18.6440677966,18.156424581,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (828).txt,20.8349514563,12.1996303142,3,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (276).txt,33.1666666667,18.7878787879,3,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (37).txt,21.1515151515,12.2807017544,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (108).txt,18.9333333333,8.33333333333,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (913).txt,19.5833333333,15.6862745098,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (745).txt,18.4814814815,10.6312292359,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (990).txt,25.925,9.54545454545,3,2.0
data/ppVietnamese_by_catalog/Easy/vm-10/vm-10 (1).txt,11.037037037,13.28125,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-12/vm-12 (17).txt,13.6363636364,13.5135135135,1,1.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (97).txt,23.6647398844,10.5335157319,3,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (670).txt,12.5,7.89473684211,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1067).txt,20.8921568627,11.872909699,3,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (167).txt,8.6875,13.8461538462,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (534).txt,15.5294117647,15.2380952381,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (197).txt,11.6875,21.568627451,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (10).txt,9.16666666667,23.0769230769,1,1.0
data/ppVietnamese_by_catalog/Easy/gs/gs (107).txt,15.6,13.9344262295,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (223).txt,7.94736842105,16.5680473373,1,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (226).txt,25.0,10.4347826087,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (586).txt,8.42307692308,12.0481927711,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (558).txt,14.9473684211,9.25925925926,2,1.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (242).txt,12.5555555556,14.7540983607,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (542).txt,32.7297297297,10.8499095841,3,3.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (55).txt,17.125,10.7692307692,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (659).txt,33.3720930233,9.78792822186,3,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (651).txt,15.5,13.8888888889,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1042).txt,18.9864864865,10.0250626566,3,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (238).txt,23.0,15.2866242038,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (243).txt,13.425,13.0952380952,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (953).txt,21.4144144144,10.3703703704,3,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (183).txt,30.0,12.2807017544,2,3.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (396).txt,27.53125,13.7055837563,3,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (58).txt,30.6666666667,8.47457627119,2,3.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (136).txt,21.625,19.1489361702,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (482).txt,13.9537037037,13.4099616858,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (207).txt,22.0666666667,11.0236220472,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (164).txt,20.8571428571,11.8421052632,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (156).txt,13.2,14.606741573,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (274).txt,31.5681818182,11.1398963731,3,3.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (326).txt,23.0,19.7802197802,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (62).txt,8.33333333333,15.1515151515,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (350).txt,21.8636363636,11.6666666667,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (446).txt,20.1034482759,13.4831460674,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (218).txt,22.9090909091,11.5789473684,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (16).txt,21.5,7.52688172043,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (261).txt,14.5384615385,15.7894736842,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (374).txt,21.5172413793,12.5,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (44).txt,16.358974359,12.8,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (239).txt,14.6451612903,13.8121546961,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (698).txt,18.0625,11.0236220472,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (379).txt,28.6666666667,18.3333333333,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (163).txt,15.5,16.091954023,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (78).txt,10.4285714286,7.69230769231,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (505).txt,24.3,18.1818181818,2,1.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (103).txt,23.8125,9.09090909091,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (744).txt,26.4210526316,9.73154362416,3,3.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (422).txt,21.4705882353,13.7931034483,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (758).txt,19.8157894737,12.4555160142,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (734).txt,10.7179487179,11.8226600985,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (537).txt,13.9,19.2307692308,2,1.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (32).txt,18.9038461538,16.9696969697,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (465).txt,19.7142857143,14.0350877193,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (141).txt,16.0666666667,15.5339805825,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (418).txt,51.21875,11.6182572614,3,3.0
